MovieID,Titolo Film,Genere film,AnnoFilm
1863,Mutiny on the Bounty,Adventure,1935
1864,"Great Ziegfeld, The",Musical,1936
1865,"Life of Émile Zola, The",Drama,1937
1866,You Can't Take It With You,Comedy,1938
1867,How Green Was My Valley,Drama,1941
1868,Mrs. Miniver,Drama|War,1942
1869,Going My Way,Comedy,1944
1870,"Lost Weekend, The",Drama,1945
1871,"Best Years of Our Lives, The",Drama|War,1946
1872,Gentleman's Agreement,Drama,1947
1873,Hamlet,Drama,1948
1874,All the King's Men,Drama,1949
1875,"Greatest Show on Earth, The",Drama,1952
1876,From Here to Eternity,Drama|Romance|War,1953
1877,On the Waterfront,Crime|Drama,1954
1878,Marty,Drama|Romance,1955
1879,West Side Story,Musical|Romance,1961
1880,Tom Jones,Comedy,1963
1881,"Man for All Seasons, A",Drama,1966
1882,In the Heat of the Night,Drama|Mystery,1967
1883,Oliver!,Musical,1968
1884,Midnight Cowboy,Drama,1969
1885,"French Connection, The",Action|Crime|Drama|Thriller,1971
1886,Rocky,Action|Drama,1976
1887,Kramer Vs. Kramer,Drama,1979
1888,Ordinary People,Drama,1980
1889,Chariots of Fire,Drama,1981
1890,Terms of Endearment,Comedy|Drama,1983
1891,Out of Africa,Drama|Romance,1985
1892,"Last Emperor, The",Drama|War,1987
1893,Rain Man,Drama,1988
1894,Driving Miss Daisy,Drama,1989
1895,Take the Money and Run,Comedy,1969
1896,Klute,Drama|Mystery,1971
1897,Repo Man,Comedy|Sci-Fi,1984
1898,Metropolitan,Comedy,1990
1899,Labyrinth,Adventure|Children's|Fantasy,1986
1900,"Breakfast Club, The",Comedy|Drama,1985
1901,"Nightmare on Elm Street Part 2: Freddy's Revenge, A",Horror,1985
1902,"Nightmare on Elm Street 3: Dream Warriors, A",Horror,1987
1903,"Nightmare on Elm Street 4: The Dream Master, A",Horror,1988
1904,"Nightmare on Elm Street 5: The Dream Child, A",Horror,1989
1905,Freddy's Dead: The Final Nightmare,Horror,1991
1906,Friday the 13th,Horror,1980
1907,Friday the 13th Part 2,Horror,1981
1908,Friday the 13th Part 3: 3D,Horror,1982
1909,Friday the 13th: The Final Chapter,Horror,1984
1910,Friday the 13th Part V: A New Beginning,Horror,1985
1911,Friday the 13th Part VI: Jason Lives,Horror,1986
1912,Friday the 13th Part VII: The New Blood,Horror,1988
1913,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989
1914,Halloween,Horror,1978
1915,Halloween II,Horror,1981
1916,Halloween III: Season of the Witch,Horror,1983
1917,Halloween 4: The Return of Michael Myers,Horror,1988
1918,Halloween 5: The Revenge of Michael Myers,Horror,1989
1919,Prom Night,Horror,1980
1920,Hello Mary Lou: Prom Night II,Horror,1987
1921,Prom Night III: The Last Kiss,Horror,1989
1922,Prom Night IV: Deliver Us From Evil,Horror,1992
1923,Child's Play,Horror,1988
1924,Child's Play 2,Horror,1990
1925,Child's Play 3,Horror,1992
1926,Poltergeist,Horror|Thriller,1982
1927,Poltergeist II: The Other Side,Horror|Thriller,1986
1928,Poltergeist III,Horror|Thriller,1988
1929,"Exorcist, The",Horror,1973
1930,Exorcist II: The Heretic,Horror,1977
1931,"Exorcist III, The",Horror,1990
1932,Lethal Weapon,Action|Comedy|Crime|Drama,1987
1933,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989
1934,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992
1935,Gremlins,Comedy|Horror,1984
1936,Gremlins 2: The New Batch,Comedy|Horror,1990
1937,"Goonies, The",Adventure|Children's|Fantasy,1985
1938,"Mask of Zorro, The",Action|Adventure|Romance,1998
1939,Polish Wedding,Comedy,1998
1940,"This World, Then the Fireworks",Crime|Drama|Film-Noir,1996
1941,Soylent Green,Sci-Fi|Thriller,1973
1942,Metropolis,Sci-Fi,1926
1943,Back to the Future Part II,Comedy|Sci-Fi,1989
1944,Back to the Future Part III,Comedy|Sci-Fi|Western,1990
1945,"Poseidon Adventure, The",Action|Adventure,1972
1946,Freaky Friday,Children's|Comedy,1977
1947,"Absent Minded Professor, The",Children's|Comedy|Fantasy,1961
1948,"Apple Dumpling Gang Rides Again, The",Children's|Comedy|Western,1979
1949,Babes in Toyland,Children's|Fantasy|Musical,1961
1950,Bambi,Animation|Children's,1942
1951,Seven Samurai (The Magnificent Seven) (Shichinin no samurai),Action|Drama,1954
1952,Dangerous Liaisons,Drama|Romance,1988
1953,Dune,Fantasy|Sci-Fi,1984
1954,"Last Temptation of Christ, The",Drama,1988
1955,"Godfather: Part III, The",Action|Crime|Drama,1990
1956,"Rapture, The",Drama|Mystery,1991
1957,Lolita,Drama|Romance,1997
1958,Disturbing Behavior,Horror|Thriller,1998
1959,Mafia!,Comedy|Crime,1998
1960,Saving Private Ryan,Action|Drama|War,1998
1961,Billy's Hollywood Screen Kiss,Comedy|Romance,1997
1962,East Palace West Palace (Dong gong xi gong),Drama,1997
1963,"$1,000,000 Duck",Children's|Comedy,1971
1964,"Barefoot Executive, The",Children's|Comedy,1971
1965,"Black Cauldron, The",Animation|Children's,1985
1966,"Black Hole, The",Sci-Fi,1979
1967,Blackbeard's Ghost,Children's|Comedy,1968
1968,Blank Check,Children's|Comedy,1994
1969,Candleshoe,Adventure|Children's|Comedy,1977
1970,"Cat from Outer Space, The",Children's|Comedy|Sci-Fi,1978
1971,Cheetah,Adventure|Children's,1989
1972,"Computer Wore Tennis Shoes, The",Children's|Comedy,1970
1973,Condorman,Action|Adventure|Children's|Comedy,1981
1974,D2: The Mighty Ducks,Children's|Comedy,1994
1975,Darby O'Gill and the Little People,Adventure|Children's|Fantasy,1959
1976,"Devil and Max Devlin, The",Comedy,1981
1977,"Far Off Place, A",Adventure|Children's|Drama|Romance,1993
1978,Flight of the Navigator,Adventure|Children's|Sci-Fi,1986
1979,"Gnome-Mobile, The",Children's,1967
1980,"Great Mouse Detective, The",Animation|Children's,1986
1981,"Happiest Millionaire, The",Comedy|Musical,1967
1982,Herbie Goes Bananas,Adventure|Children's|Comedy,1980
1983,Herbie Goes to Monte Carlo,Adventure|Children's|Comedy,1977
1984,Hocus Pocus,Children's|Comedy,1993
1985,"Honey, I Blew Up the Kid",Children's|Comedy|Sci-Fi,1992
1986,"Honey, I Shrunk the Kids",Adventure|Children's|Comedy|Fantasy|Sci-Fi,1989
1987,Hot Lead and Cold Feet,Comedy|Western,1978
1988,In Search of the Castaways,Adventure|Children's,1962
1989,"Incredible Journey, The",Adventure|Children's,1963
1990,"Negotiator, The",Action|Thriller,1998
1991,"Parent Trap, The",Children's|Drama,1998
1992,BASEketball,Comedy,1998
1993,Full Tilt Boogie,Documentary,1997
1994,"Governess, The",Drama|Romance,1998
1995,Seventh Heaven (Le Septième ciel),Drama|Romance,1997
1996,Roger & Me,Comedy|Documentary,1989
1997,"Purple Rose of Cairo, The",Comedy|Drama|Romance,1985
1998,Out of the Past,Film-Noir,1947
1999,Doctor Zhivago,Drama|Romance|War,1965
2000,Fanny and Alexander,Drama,1982
2001,"Trip to Bountiful, The",Drama,1985
2002,Tender Mercies,Drama,1983
2003,And the Band Played On,Drama,1993
2004,"'burbs, The",Comedy,1989
2005,Fandango,Comedy,1985
2006,"Night Porter, The (Il Portiere di notte)",Drama,1974
2007,Mephisto,Drama|War,1981
2008,Blue Velvet,Drama|Mystery,1986
2009,"Journey of Natty Gann, The",Adventure|Children's,1985
2010,"Jungle Book, The",Animation|Children's|Comedy|Musical,1967
2011,Kidnapped,Children's|Drama,1960
2012,Lady and the Tramp,Animation|Children's|Comedy|Musical|Romance,1955
2013,"Little Mermaid, The",Animation|Children's|Comedy|Musical|Romance,1989
2014,"Mighty Ducks, The",Children's|Comedy,1992
2015,"Muppet Christmas Carol, The",Children's|Musical,1992
2016,Newsies,Children's|Musical,1992
2017,101 Dalmatians,Animation|Children's,1961
2018,One Magic Christmas,Drama|Fantasy,1985
2019,Peter Pan,Animation|Children's|Fantasy|Musical,1953
2020,Popeye,Adventure|Comedy|Musical,1980
2021,"Rescuers Down Under, The",Animation|Children's,1990
2022,"Rescuers, The",Animation|Children's,1977
2023,Return from Witch Mountain,Children's|Sci-Fi,1978
2024,"Return of Jafar, The",Animation|Children's|Musical,1993
2025,Return to Oz,Adventure|Children's|Fantasy|Sci-Fi,1985
2026,"Rocketeer, The",Action|Adventure|Sci-Fi,1991
2027,"Shaggy D.A., The",Children's|Comedy,1976
2028,Sleeping Beauty,Animation|Children's|Musical,1959
2029,Something Wicked This Way Comes,Children's|Horror,1983
2030,Son of Flubber,Children's|Comedy,1963
2031,Song of the South,Adventure|Animation|Children's|Musical,1946
2032,Splash,Comedy|Fantasy|Romance,1984
2033,Squanto: A Warrior's Tale,Adventure|Drama,1994
2034,Steamboat Willie,Animation|Children's|Comedy|Musical,1940
2035,Tall Tale,Adventure|Children's,1994
2036,Tex,Drama,1982
2037,Tron,Action|Adventure|Fantasy|Sci-Fi,1982
2038,Swing Kids,Drama|War,1993
2039,Halloween: H20,Horror|Thriller,1998
2040,L.A. Story,Comedy|Romance,1991
2041,"Jerk, The",Comedy,1979
2042,Dead Men Don't Wear Plaid,Comedy|Crime|Thriller,1982
2043,"Man with Two Brains, The",Comedy,1983
2044,Grand Canyon,Crime|Drama,1991
2045,Graveyard Shift,Horror|Thriller,1990
2046,"Outsiders, The",Drama,1983
2047,Indiana Jones and the Temple of Doom,Action|Adventure,1984
2048,"Lord of the Rings, The",Adventure|Animation|Children's|Sci-Fi,1978
2049,Nineteen Eighty-Four,Drama|Sci-Fi,1984
2050,"Dead Zone, The",Horror|Thriller,1983
2051,Maximum Overdrive,Horror,1986
2052,Needful Things,Drama|Horror,1993
2053,Cujo,Horror|Thriller,1983
2054,Children of the Corn,Horror|Thriller,1984
2055,All Dogs Go to Heaven,Animation|Children's,1989
2056,"Addams Family, The",Comedy,1991
2057,Ever After: A Cinderella Story,Drama|Romance,1998
2058,Snake Eyes,Action|Crime|Mystery|Thriller,1998
2059,"First Love, Last Rites",Drama|Romance,1997
2060,Safe Men,Comedy,1998
2061,"Saltmen of Tibet, The",Documentary,1997
2062,Atlantic City,Crime|Drama|Romance,1980
2063,Autumn Sonata (Höstsonaten ),Drama,1978
2064,Who's Afraid of Virginia Woolf?,Drama,1966
2065,Adventures in Babysitting,Adventure|Comedy,1987
2066,Weird Science,Comedy,1985
2067,Doctor Dolittle,Adventure|Musical,1967
2068,"Nutty Professor, The",Comedy,1963
2069,Charlotte's Web,Animation|Children's,1973
2070,Watership Down,Animation|Children's|Drama|Fantasy,1978
2071,"Secret of NIMH, The",Animation|Children's,1982
2072,"Dark Crystal, The",Children's|Fantasy|Sci-Fi,1982
2073,"American Tail, An",Animation|Children's|Comedy,1986
2074,"American Tail: Fievel Goes West, An",Animation|Children's|Comedy,1991
2075,Legend,Adventure|Fantasy|Romance,1985
2076,Sixteen Candles,Comedy,1984
2077,Pretty in Pink,Comedy|Drama|Romance,1986
2078,St. Elmo's Fire,Drama|Romance,1985
2079,"Clan of the Cave Bear, The",Drama,1986
2080,House,Comedy|Horror,1986
2081,House II: The Second Story,Comedy|Horror,1987
2082,"Gods Must Be Crazy, The",Comedy,1980
2083,"Gods Must Be Crazy II, The",Comedy,1989
2084,Air Bud: Golden Receiver,Children's|Comedy,1998
2085,"Avengers, The",Action|Adventure,1998
2086,How Stella Got Her Groove Back,Drama|Romance,1998
2087,"Slums of Beverly Hills, The",Comedy,1998
2088,"Best Man, The (Il Testimone dello sposo)",Comedy|Drama,1997
2089,"Chambermaid on the Titanic, The",Romance,1998
2090,"Henry: Portrait of a Serial Killer, Part 2",Crime|Horror,1996
2091,Henry: Portrait of a Serial Killer,Crime|Horror,1990
2092,Rosemary's Baby,Horror|Thriller,1968
2093,"NeverEnding Story, The",Adventure|Children's|Fantasy,1984
2094,"NeverEnding Story II: The Next Chapter, The",Adventure|Children's|Fantasy,1990
2095,Attack of the Killer Tomatoes!,Comedy|Horror,1980
2096,Surf Nazis Must Die,Drama,1987
2097,Your Friends and Neighbors,Drama,1998
2098,Return to Paradise,Drama|Romance,1998
2099,Blade,Action|Adventure|Horror,1998
2100,Dance with Me,Drama|Romance,1998
2101,Dead Man on Campus,Comedy,1998
2102,Wrongfully Accused,Action|Comedy,1998
2103,"Next Stop, Wonderland",Comedy|Drama|Romance,1998
2104,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird)",Comedy,1998
2105,"Navigator: A Mediaeval Odyssey, The",Adventure|Fantasy|Sci-Fi,1988
2106,Beetlejuice,Comedy|Fantasy,1988
2107,Déjà Vu,Drama|Romance,1997
2108,Rope,Thriller,1948
2109,Family Plot,Comedy|Thriller,1976
2110,Frenzy,Thriller,1972
2111,Topaz,Thriller,1969
2112,Torn Curtain,Thriller,1966
2113,Marnie,Thriller,1964
2114,"Wrong Man, The",Drama|Film-Noir|Thriller,1956
2115,"Man Who Knew Too Much, The",Thriller,1956
2116,"Trouble with Harry, The",Mystery|Thriller,1955
2117,I Confess,Thriller,1953
2118,Strangers on a Train,Film-Noir|Thriller,1951
2119,Stage Fright,Mystery|Thriller,1950
2120,54,Drama,1998
2121,I Married A Strange Person,Animation,1997
2122,Why Do Fools Fall In Love?,Drama,1998
2123,"Merry War, A",Comedy,1997
2124,See the Sea (Regarde la mer),Drama,1997
2125,Willow,Action|Adventure|Fantasy,1988
2126,"Untouchables, The",Action|Crime|Drama,1987
2127,Dirty Work,Comedy,1998
2128,Knock Off,Action,1998
2129,Firelight,Drama,1997
2130,Modulations,Documentary,1998
2131,Phoenix,Crime|Drama,1998
2132,Under Capricorn,Drama,1949
2133,"Paradine Case, The",Drama,1947
2134,Lifeboat,Drama|Thriller|War,1944
2135,Shadow of a Doubt,Film-Noir|Thriller,1943
2136,Saboteur,Thriller,1942
2137,Mr. & Mrs. Smith,Comedy,1941
2138,Suspicion,Mystery|Thriller,1941
2139,Jamaica Inn,Drama,1939
2140,"Lady Vanishes, The",Comedy|Mystery|Romance|Thriller,1938
2141,Young and Innocent,Crime|Thriller,1937
2142,Sabotage,Thriller,1936
2143,Secret Agent,Thriller,1936
2144,"Man Who Knew Too Much, The",Thriller,1934
2145,Waltzes from Vienna,Comedy|Musical,1933
2146,Number Seventeen,Thriller,1932
2147,Rich and Strange,Comedy|Romance,1932
2148,"Skin Game, The",Drama,1931
2149,Elstree Calling,Comedy|Musical,1930
2150,Juno and Paycock,Drama,1930
2151,Murder!,Mystery|Thriller,1930
2152,"Manxman, The",Drama,1929
2153,Blackmail,Thriller,1929
2154,Champagne,Comedy,1928
2155,"Farmer's Wife, The",Comedy,1928
2156,Downhill,Drama,1927
2157,Easy Virtue,Drama,1927
2158,"Ring, The",Drama,1927
2159,"Lodger, The",Thriller,1926
2160,"Mountain Eagle, The",Drama,1926
2161,"Pleasure Garden, The",Drama,1925
2162,Always Tell Your Wife,Comedy,1923
2163,Rounders,Crime|Drama,1998
2164,Cube,Sci-Fi|Thriller,1997
2165,Digging to China,Drama,1998
2166,Let's Talk About Sex,Drama,1998
2167,One Man's Hero,Drama|War,1999
2168,Simon Birch,Drama,1998
2169,Without Limits,Drama,1998
2170,Seven Beauties (Pasqualino Settebellezze),Comedy|Drama,1976
2171,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto),Comedy|Drama,1975
2172,My Bodyguard,Drama,1980
2173,Class,Comedy,1983
2174,"Grandview, U.S.A.",Drama,1984
2175,Broadcast News,Comedy|Drama|Romance,1987
2176,"Allnighter, The",Comedy|Romance,1987
2177,Working Girl,Comedy|Drama,1988
2178,Stars and Bars,Comedy,1988
2179,Married to the Mob,Comedy,1988
2180,Say Anything...,Comedy|Drama|Romance,1989
2181,My Blue Heaven,Comedy,1990
2182,Men Don't Leave,Drama,1990
2183,"Cabinet of Dr. Ramirez, The",Comedy,1991
2184,Hero,Comedy|Drama,1992
2185,Toys,Action|Comedy|Fantasy,1992
2186,Choices,Drama,1981
2187,Young Doctors in Love,Comedy,1982
2188,Parasite,Horror|Sci-Fi,1982
2189,No Small Affair,Comedy|Romance,1984
2190,Master Ninja I,Action,1984
2191,Blame It on Rio,Comedy|Romance,1984
2192,Wisdom,Action|Crime,1986
2193,One Crazy Summer,Comedy,1986
2194,About Last Night...,Comedy|Drama|Romance,1986
2195,"Seventh Sign, The",Thriller,1988
2196,We're No Angels,Drama,1989
2197,Nothing But Trouble,Adventure|Comedy,1991
2198,"Butcher's Wife, The",Comedy|Romance,1991
2199,Mortal Thoughts,Mystery|Thriller,1991
2200,"Few Good Men, A",Crime|Drama,1992
2201,Indecent Proposal,Drama,1993
2202,"Century of Cinema, A",Documentary,1994
2203,Permanent Midnight,Drama,1998
2204,One True Thing,Drama,1998
2205,Rush Hour,Action|Thriller,1998
2206,Lilian's Story,Drama,1995
2207,Six-String Samurai,Action|Adventure|Sci-Fi,1998
2208,"Soldier's Daughter Never Cries, A",Drama,1998
2209,Somewhere in the City,Drama,1997
2210,Ronin,Action|Crime|Thriller,1998
2211,Urban Legend,Horror|Thriller,1998
2212,Clay Pigeons,Crime,1998
2213,Monument Ave.,Crime,1998
2214,Pecker,Comedy|Drama,1998
2215,"Sheltering Sky, The",Drama,1990
2216,Bandit Queen,Drama,1994
2217,If....,Drama,1968
2218,"Fiendish Plot of Dr. Fu Manchu, The",Comedy,1980
2219,Them!,Sci-Fi|Thriller|War,1954
2220,"Thing, The",Action|Horror|Sci-Fi|Thriller,1982
2221,"Player, The",Comedy|Drama,1992
2222,Stardust Memories,Comedy|Drama,1980
2223,Edward Scissorhands,Drama|Romance,1990
2224,Overnight Delivery,Romance,1996
2225,Shadrach,Drama,1998
2226,Antz,Animation|Children's,1998
2227,"Impostors, The",Comedy,1998
2228,"Night at the Roxbury, A",Comedy,1998
2229,What Dreams May Come,Drama|Romance,1998
2230,Strangeland,Thriller,1998
2231,"Battle of the Sexes, The",Comedy,1959
2232,"Producers, The",Comedy|Musical,1968
2233,History of the World: Part I,Comedy,1981
2234,My Cousin Vinny,Comedy,1992
2235,Nashville,Drama|Musical,1975
2236,Love Is the Devil,Drama,1998
2237,Slam,Drama,1998
2238,Holy Man,Comedy,1998
2239,One Tough Cop,Action|Drama,1998
2240,Detroit 9000,Action|Crime,1973
2241,"Inheritors, The (Die Siebtelbauern)",Drama,1998
2242,"Mighty, The",Drama,1998
2243,2010,Mystery|Sci-Fi,1984
2244,Children of a Lesser God,Drama,1986
2245,"Elephant Man, The",Drama,1980
2246,Beloved,Drama,1998
2247,Bride of Chucky,Horror|Thriller,1998
2248,Practical Magic,Drama|Romance,1998
2249,"Alarmist, The",Comedy,1997
2250,Happiness,Comedy,1998
2251,Reach the Rock,Comedy,1997
2252,Apt Pupil,Drama|Thriller,1998
2253,Pleasantville,Comedy,1998
2254,Soldier,Action|Adventure|Sci-Fi|Thriller|War,1998
2255,"Cruise, The",Documentary,1998
2256,Life Is Beautiful (La Vita è bella),Comedy|Drama,1997
2257,Orgazmo,Comedy,1997
2258,Shattered Image,Drama|Thriller,1998
2259,Tales from the Darkside: The Movie,Horror,1990
2260,Vampires,Horror,1998
2261,American History X,Drama,1998
2262,Hands on a Hard Body,Documentary,1996
2263,Living Out Loud,Comedy|Romance,1998
2264,Belly,Crime|Drama,1998
2265,Gods and Monsters,Drama,1998
2266,"Siege, The",Action|Thriller,1998
2267,"Waterboy, The",Comedy,1998
2268,Elizabeth,Drama,1998
2269,Velvet Goldmine,Drama,1998
2270,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998
2271,I'll Be Home For Christmas,Comedy|Romance,1998
2272,Meet Joe Black,Romance,1998
2273,Dancing at Lughnasa,Drama,1998
2274,Hard Core Logo,Comedy,1996
2275,"Naked Man, The",Drama,1998
2276,Runaway Train,Action|Adventure|Drama|Thriller,1985
2277,Desert Bloom,Drama,1986
2278,"Stepford Wives, The",Sci-Fi|Thriller,1975
2279,"Pope of Greenwich Village, The",Action,1984
2280,Sid and Nancy,Drama,1986
2281,Mona Lisa,Comedy|Thriller,1986
2282,Heart Condition,Comedy,1990
2283,Nights of Cabiria (Le Notti di Cabiria),Drama,1957
2284,"Big Chill, The",Comedy|Drama,1983
2285,Enemy of the State,Action|Thriller,1998
2286,"Rugrats Movie, The",Animation|Children's|Comedy,1998
2287,"Bug's Life, A",Animation|Children's|Comedy,1998
2288,Celebrity,Comedy,1998
2289,Central Station (Central do Brasil),Drama,1998
2290,Savior,Drama,1998
2291,Waking Ned Devine,Comedy,1998
2292,"Celebration, The (Festen)",Drama,1998
2293,Pink Flamingos,Comedy,1972
2294,Glen or Glenda,Drama,1953
2295,Godzilla (Gojira),Action|Sci-Fi,1954
2296,Godzilla (Gojira),Action|Sci-Fi,1984
2297,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962
2298,King Kong,Action|Adventure|Horror,1933
2299,King Kong,Action|Adventure|Horror,1976
2300,King Kong Lives,Action|Adventure|Horror,1986
2301,Desperately Seeking Susan,Comedy|Romance,1985
2302,"Emerald Forest, The",Action|Adventure|Drama,1985
2303,Fletch,Comedy,1985
2304,Fletch Lives,Comedy,1989
2305,Red Sonja,Action|Adventure,1985
2306,Gung Ho,Comedy|Drama,1986
2307,"Money Pit, The",Comedy,1986
2308,"View to a Kill, A",Action,1985
2309,Lifeforce,Horror|Sci-Fi,1985
2310,Police Academy,Comedy,1984
2311,Police Academy 2: Their First Assignment,Comedy,1985
2312,Police Academy 3: Back in Training,Comedy,1986
2313,Police Academy 4: Citizens on Patrol,Comedy,1987
2314,Police Academy 5: Assignment: Miami Beach,Comedy,1988
2315,Police Academy 6: City Under Siege,Comedy,1989
2316,Babe: Pig in the City,Children's|Comedy,1998
2317,Home Fries,Comedy|Romance,1998
2318,Jerry Springer: Ringmaster,Drama,1998
2319,Very Bad Things,Comedy|Crime,1998
2320,Steam: The Turkish Bath (Hamam),Drama|Romance,1997
2321,Psycho,Crime|Horror|Thriller,1998
2322,Little Voice,Comedy,1998
2323,"Simple Plan, A",Crime|Thriller,1998
2324,Jack Frost,Comedy|Drama,1998
2325,Star Trek: Insurrection,Action|Sci-Fi,1998
2326,"Prince of Egypt, The",Animation|Musical,1998
2327,Rushmore,Comedy,1998
2328,Shakespeare in Love,Comedy|Romance,1998
2329,Mass Appeal,Drama,1984
2330,Miracle on 34th Street,Drama,1947
2331,Santa Claus: The Movie,Adventure|Children's|Fantasy,1985
2332,Prancer,Children's|Drama,1989
2333,Pale Rider,Western,1985
2334,Rambo: First Blood Part II,Action|War,1985
2335,First Blood,Action,1982
2336,Rambo III,Action|War,1988
2337,"Jewel of the Nile, The",Action|Adventure|Comedy|Romance,1985
2338,Romancing the Stone,Action|Adventure|Comedy|Romance,1984
2339,Cocoon,Comedy|Sci-Fi,1985
2340,Cocoon: The Return,Comedy|Sci-Fi,1988
2341,Rocky II,Action|Drama,1979
2342,Rocky III,Action|Drama,1982
2343,Rocky IV,Action|Drama,1985
2344,Rocky V,Action|Drama,1990
2345,Clue,Comedy|Mystery,1985
2346,Young Sherlock Holmes,Action|Adventure|Mystery,1985
2347,Violets Are Blue...,Drama|Romance,1986
2348,Back to School,Comedy,1986
2349,Heartburn,Comedy|Drama,1986
2350,Nothing in Common,Comedy,1986
2351,Extremities,Drama|Thriller,1986
2352,"Karate Kid, The",Drama,1984
2353,"Karate Kid, Part II, The",Action|Adventure|Drama,1986
2354,"Karate Kid III, The",Action|Adventure|Drama,1989
2355,Christmas Vacation,Comedy,1989
2356,You've Got Mail,Comedy|Romance,1998
2357,"General, The",Crime,1998
2358,"Theory of Flight, The",Comedy|Drama|Romance,1998
2359,"Thin Red Line, The",Action|Drama|War,1998
2360,"Faculty, The",Horror|Sci-Fi,1998
2361,Mighty Joe Young,Adventure|Children's|Drama,1998
2362,Mighty Joe Young,Adventure|Children's|Drama,1949
2363,Patch Adams,Comedy|Drama,1998
2364,Stepmom,Drama,1998
2365,"Civil Action, A",Drama,1998
2366,Down in the Delta,Drama,1998
2367,Hurlyburly,Drama,1998
2368,Tea with Mussolini,Comedy,1999
2369,Wilde,Drama,1997
2370,Outside Ozona,Drama|Thriller,1998
2371,Affliction,Drama,1997
2372,Another Day in Paradise,Drama,1998
2373,"Hi-Lo Country, The",Drama|Western,1998
2374,Hilary and Jackie,Drama,1998
2375,Playing by Heart,Drama|Romance,1998
2376,24 7: Twenty Four Seven,Comedy|Drama,1997
2377,At First Sight,Drama,1999
2378,In Dreams,Thriller,1999
2379,Varsity Blues,Comedy|Drama,1999
2380,Virus,Horror|Sci-Fi,1999
2381,"Garbage Pail Kids Movie, The",Adventure|Children's,1987
2382,Howard the Duck,Adventure|Children's|Sci-Fi,1986
2383,"Gate, The",Horror,1987
2384,"Gate II: Trespassers, The",Horror,1990
2385,"Boy Who Could Fly, The",Drama|Fantasy,1986
2386,"Fly, The",Horror|Sci-Fi,1958
2387,"Fly, The",Horror|Sci-Fi,1986
2388,"Fly II, The",Horror|Sci-Fi,1989
2389,Running Scared,Action|Comedy,1986
2390,Armed and Dangerous,Comedy|Crime,1986
2391,"Texas Chainsaw Massacre, The",Horror,1974
2392,"Texas Chainsaw Massacre 2, The",Horror,1986
2393,Leatherface: Texas Chainsaw Massacre III,Horror,1990
2394,"Return of the Texas Chainsaw Massacre, The",Horror,1994
2395,Ruthless People,Comedy,1986
2396,Trick or Treat,Horror,1986
2397,Deadly Friend,Horror,1986
2398,Belizaire the Cajun,Drama,1986
2399,"Name of the Rose, The",Mystery,1986
2400,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,1986
2401,Peggy Sue Got Married,Comedy|Romance,1986
2402,Crocodile Dundee,Adventure|Comedy,1986
2403,Crocodile Dundee II,Adventure|Comedy,1988
2404,Tough Guys,Comedy,1986
2405,Soul Man,Comedy,1986
2406,"Color of Money, The",Drama,1986
2407,52 Pick-Up,Action|Mystery|Thriller,1986
2408,Heartbreak Ridge,Action|War,1986
2409,Firewalker,Adventure,1986
2410,Three Amigos!,Comedy|Western,1986
2411,Gloria,Drama|Thriller,1999
2412,Dry Cleaning (Nettoyage à sec),Drama,1997
2413,My Name Is Joe,Drama|Romance,1998
2414,Still Crazy,Comedy|Romance,1998
2415,"Day of the Beast, The (El Día de la bestia)",Comedy|Horror|Thriller,1995
2416,Tinseltown,Comedy,1998
2417,She's All That,Comedy|Romance,1999
2418,24-hour Woman,Drama,1998
2419,"Blood, Guts, Bullets and Octane",Action|Comedy,1998
2420,Peeping Tom,Drama|Horror|Thriller,1960
2421,Spanish Fly,Drama,1998
2422,Payback,Action|Thriller,1999
2423,Simply Irresistible,Comedy|Romance,1999
2424,20 Dates,Comedy,1998
2425,"Harmonists, The",Drama,1997
2426,"Last Days, The",Documentary,1998
2427,"Fantastic Planet, The (La Planète sauvage)",Animation|Sci-Fi,1973
2428,Blast from the Past,Comedy|Romance,1999
2429,Message in a Bottle,Romance,1999
2430,My Favorite Martian,Comedy|Sci-Fi,1999
2431,God Said 'Ha!',Comedy,1998
2432,Jawbreaker,Comedy,1999
2433,October Sky,Drama,1999
2434,Office Space,Comedy|Romance,1999
2435,"Apple, The (Sib)",Drama,1998
2436,200 Cigarettes,Comedy|Drama,1999
2437,8MM,Thriller,1999
2438,"Other Sister, The",Comedy|Drama|Romance,1999
2439,Breakfast of Champions,Comedy,1999
2440,"Breaks, The",Drama,1999
2441,Eight Days a Week,Comedy,1997
2442,Just the Ticket,Comedy|Romance,1999
2443,"Long Goodbye, The",Crime,1973
2444,"Ballad of Narayama, The (Narayama Bushiko)",Drama,1982
2445,Pet Sematary,Horror,1989
2446,Pet Sematary II,Horror,1992
2447,Children of the Corn II: The Final Sacrifice,Horror,1993
2448,Children of the Corn III,Horror,1994
2449,Christine,Horror,1983
2450,Night Shift,Comedy,1982
2451,House on Haunted Hill,Horror,1958
2452,Airport,Drama,1970
